chromosome	source	feature	start	end	score	strand	frame	gene_id	 transcript_id 	 exon_number 	 gene_name 	 gene_biotype 	 transcript_name 	 protein_id 
18	protein_coding	CDS	69506953	69507024	.	+	0	ENSMUSG00000053477	ENSMUST00000114985	2	Tcf4	protein_coding	Tcf4-001	ENSMUSP00000110636
18	protein_coding	start_codon	69506953	69506955	.	+	0	ENSMUSG00000053477	ENSMUST00000114985	2	Tcf4	protein_coding	Tcf4-001	
18	protein_coding	exon	69508726	69508798	.	+	.	ENSMUSG00000053477	ENSMUST00000114985	3	Tcf4	protein_coding	Tcf4-001	
18	protein_coding	CDS	69508726	69508798	.	+	0	ENSMUSG00000053477	ENSMUST00000114985	3	Tcf4	protein_coding	Tcf4-001	ENSMUSP00000110636
18	protein_coding	exon	69621516	69621577	.	+	.	ENSMUSG00000053477	ENSMUST00000114985	4	Tcf4	protein_coding	Tcf4-001	
18	protein_coding	CDS	69621516	69621577	.	+	2	ENSMUSG00000053477	ENSMUST00000114985	4	Tcf4	protein_coding	Tcf4-001	ENSMUSP00000110636
18	protein_coding	exon	69625005	69625101	.	+	.	ENSMUSG00000053477	ENSMUST00000114985	5	Tcf4	protein_coding	Tcf4-001	
18	protein_coding	CDS	69625005	69625101	.	+	0	ENSMUSG00000053477	ENSMUST00000114985	5	Tcf4	protein_coding	Tcf4-001	ENSMUSP00000110636
18	protein_coding	exon	69679619	69679680	.	+	.	ENSMUSG00000053477	ENSMUST00000114985	6	Tcf4	protein_coding	Tcf4-001	
18	protein_coding	CDS	69679619	69679680	.	+	2	ENSMUSG00000053477	ENSMUST00000114985	6	Tcf4	protein_coding	Tcf4-001	ENSMUSP00000110636
18	protein_coding	exon	69723688	69723817	.	+	.	ENSMUSG00000053477	ENSMUST00000114985	7	Tcf4	protein_coding	Tcf4-001	
18	protein_coding	CDS	69723688	69723817	.	+	0	ENSMUSG00000053477	ENSMUST00000114985	7	Tcf4	protein_coding	Tcf4-001	ENSMUSP00000110636
18	protein_coding	exon	69724289	69724338	.	+	.	ENSMUSG00000053477	ENSMUST00000114985	8	Tcf4	protein_coding	Tcf4-001	
18	protein_coding	CDS	69724289	69724338	.	+	2	ENSMUSG00000053477	ENSMUST00000114985	8	Tcf4	protein_coding	Tcf4-001	ENSMUSP00000110636
18	protein_coding	exon	69793231	69793336	.	+	.	ENSMUSG00000053477	ENSMUST00000114985	9	Tcf4	protein_coding	Tcf4-001	
18	protein_coding	CDS	69793231	69793336	.	+	0	ENSMUSG00000053477	ENSMUST00000114985	9	Tcf4	protein_coding	Tcf4-001	ENSMUSP00000110636
18	protein_coding	exon	69796485	69796618	.	+	.	ENSMUSG00000053477	ENSMUST00000114985	10	Tcf4	protein_coding	Tcf4-001	
18	protein_coding	CDS	69796485	69796618	.	+	2	ENSMUSG00000053477	ENSMUST00000114985	10	Tcf4	protein_coding	Tcf4-001	ENSMUSP00000110636
18	protein_coding	exon	69802537	69802669	.	+	.	ENSMUSG00000053477	ENSMUST00000114985	11	Tcf4	protein_coding	Tcf4-001	
18	protein_coding	CDS	69802537	69802669	.	+	0	ENSMUSG00000053477	ENSMUST00000114985	11	Tcf4	protein_coding	Tcf4-001	ENSMUSP00000110636
18	protein_coding	exon	69810876	69810943	.	+	.	ENSMUSG00000053477	ENSMUST00000114985	12	Tcf4	protein_coding	Tcf4-001	
18	protein_coding	CDS	69810876	69810943	.	+	2	ENSMUSG00000053477	ENSMUST00000114985	12	Tcf4	protein_coding	Tcf4-001	ENSMUSP00000110636
18	protein_coding	exon	69812048	69812126	.	+	.	ENSMUSG00000053477	ENSMUST00000114985	13	Tcf4	protein_coding	Tcf4-001	
18	protein_coding	CDS	69812048	69812126	.	+	0	ENSMUSG00000053477	ENSMUST00000114985	13	Tcf4	protein_coding	Tcf4-001	ENSMUSP00000110636
18	protein_coding	exon	69814615	69814691	.	+	.	ENSMUSG00000053477	ENSMUST00000114985	14	Tcf4	protein_coding	Tcf4-001	
18	protein_coding	CDS	69814615	69814691	.	+	2	ENSMUSG00000053477	ENSMUST00000114985	14	Tcf4	protein_coding	Tcf4-001	ENSMUSP00000110636
18	protein_coding	exon	69817401	69817604	.	+	.	ENSMUSG00000053477	ENSMUST00000114985	15	Tcf4	protein_coding	Tcf4-001	
18	protein_coding	CDS	69817401	69817604	.	+	0	ENSMUSG00000053477	ENSMUST00000114985	15	Tcf4	protein_coding	Tcf4-001	ENSMUSP00000110636
18	protein_coding	exon	69835353	69835488	.	+	.	ENSMUSG00000053477	ENSMUST00000114985	16	Tcf4	protein_coding	Tcf4-001	
18	protein_coding	CDS	69835353	69835488	.	+	0	ENSMUSG00000053477	ENSMUST00000114985	16	Tcf4	protein_coding	Tcf4-001	ENSMUSP00000110636
18	protein_coding	exon	69837621	69837783	.	+	.	ENSMUSG00000053477	ENSMUST00000114985	17	Tcf4	protein_coding	Tcf4-001	
18	protein_coding	CDS	69837621	69837783	.	+	2	ENSMUSG00000053477	ENSMUST00000114985	17	Tcf4	protein_coding	Tcf4-001	ENSMUSP00000110636
18	protein_coding	exon	69841223	69841452	.	+	.	ENSMUSG00000053477	ENSMUST00000114985	18	Tcf4	protein_coding	Tcf4-001	
18	protein_coding	CDS	69841223	69841452	.	+	1	ENSMUSG00000053477	ENSMUST00000114985	18	Tcf4	protein_coding	Tcf4-001	ENSMUSP00000110636
18	protein_coding	exon	69842337	69842477	.	+	.	ENSMUSG00000053477	ENSMUST00000114985	19	Tcf4	protein_coding	Tcf4-001	
18	protein_coding	CDS	69842337	69842470	.	+	2	ENSMUSG00000053477	ENSMUST00000114985	19	Tcf4	protein_coding	Tcf4-001	ENSMUSP00000110636
18	protein_coding	stop_codon	69842471	69842473	.	+	0	ENSMUSG00000053477	ENSMUST00000114985	19	Tcf4	protein_coding	Tcf4-001	
18	protein_coding	exon	69842731	69847579	.	+	.	ENSMUSG00000053477	ENSMUST00000114985	20	Tcf4	protein_coding	Tcf4-001	
18	protein_coding	exon	69505375	69505593	.	+	.	ENSMUSG00000053477	ENSMUST00000078486	1	Tcf4	protein_coding	Tcf4-201	
18	protein_coding	exon	69506933	69507024	.	+	.	ENSMUSG00000053477	ENSMUST00000078486	2	Tcf4	protein_coding	Tcf4-201	
18	protein_coding	CDS	69506953	69507024	.	+	0	ENSMUSG00000053477	ENSMUST00000078486	2	Tcf4	protein_coding	Tcf4-201	ENSMUSP00000077577
18	protein_coding	start_codon	69506953	69506955	.	+	0	ENSMUSG00000053477	ENSMUST00000078486	2	Tcf4	protein_coding	Tcf4-201	
18	protein_coding	exon	69508726	69508798	.	+	.	ENSMUSG00000053477	ENSMUST00000078486	3	Tcf4	protein_coding	Tcf4-201	
18	protein_coding	CDS	69508726	69508798	.	+	0	ENSMUSG00000053477	ENSMUST00000078486	3	Tcf4	protein_coding	Tcf4-201	ENSMUSP00000077577
18	protein_coding	exon	69621516	69621577	.	+	.	ENSMUSG00000053477	ENSMUST00000078486	4	Tcf4	protein_coding	Tcf4-201	
18	protein_coding	CDS	69621516	69621577	.	+	2	ENSMUSG00000053477	ENSMUST00000078486	4	Tcf4	protein_coding	Tcf4-201	ENSMUSP00000077577
18	protein_coding	exon	69625005	69625101	.	+	.	ENSMUSG00000053477	ENSMUST00000078486	5	Tcf4	protein_coding	Tcf4-201	
18	protein_coding	CDS	69625005	69625101	.	+	0	ENSMUSG00000053477	ENSMUST00000078486	5	Tcf4	protein_coding	Tcf4-201	ENSMUSP00000077577
18	protein_coding	exon	69679619	69679680	.	+	.	ENSMUSG00000053477	ENSMUST00000078486	6	Tcf4	protein_coding	Tcf4-201	
18	protein_coding	CDS	69679619	69679680	.	+	2	ENSMUSG00000053477	ENSMUST00000078486	6	Tcf4	protein_coding	Tcf4-201	ENSMUSP00000077577
18	protein_coding	exon	69723688	69723817	.	+	.	ENSMUSG00000053477	ENSMUST00000078486	7	Tcf4	protein_coding	Tcf4-201	
18	protein_coding	CDS	69723688	69723817	.	+	0	ENSMUSG00000053477	ENSMUST00000078486	7	Tcf4	protein_coding	Tcf4-201	ENSMUSP00000077577
18	protein_coding	exon	69724289	69724338	.	+	.	ENSMUSG00000053477	ENSMUST00000078486	8	Tcf4	protein_coding	Tcf4-201	
18	protein_coding	CDS	69724289	69724338	.	+	2	ENSMUSG00000053477	ENSMUST00000078486	8	Tcf4	protein_coding	Tcf4-201	ENSMUSP00000077577
18	protein_coding	exon	69793231	69793336	.	+	.	ENSMUSG00000053477	ENSMUST00000078486	9	Tcf4	protein_coding	Tcf4-201	
18	protein_coding	CDS	69793231	69793336	.	+	0	ENSMUSG00000053477	ENSMUST00000078486	9	Tcf4	protein_coding	Tcf4-201	ENSMUSP00000077577
18	protein_coding	exon	69796485	69796618	.	+	.	ENSMUSG00000053477	ENSMUST00000078486	10	Tcf4	protein_coding	Tcf4-201	
18	protein_coding	CDS	69796485	69796618	.	+	2	ENSMUSG00000053477	ENSMUST00000078486	10	Tcf4	protein_coding	Tcf4-201	ENSMUSP00000077577
18	protein_coding	exon	69802537	69802669	.	+	.	ENSMUSG00000053477	ENSMUST00000078486	11	Tcf4	protein_coding	Tcf4-201	
18	protein_coding	CDS	69802537	69802669	.	+	0	ENSMUSG00000053477	ENSMUST00000078486	11	Tcf4	protein_coding	Tcf4-201	ENSMUSP00000077577
18	protein_coding	exon	69810876	69810943	.	+	.	ENSMUSG00000053477	ENSMUST00000078486	12	Tcf4	protein_coding	Tcf4-201	
18	protein_coding	CDS	69810876	69810943	.	+	2	ENSMUSG00000053477	ENSMUST00000078486	12	Tcf4	protein_coding	Tcf4-201	ENSMUSP00000077577
18	protein_coding	exon	69812048	69812126	.	+	.	ENSMUSG00000053477	ENSMUST00000078486	13	Tcf4	protein_coding	Tcf4-201	
18	protein_coding	CDS	69812048	69812126	.	+	0	ENSMUSG00000053477	ENSMUST00000078486	13	Tcf4	protein_coding	Tcf4-201	ENSMUSP00000077577
18	protein_coding	exon	69814615	69814691	.	+	.	ENSMUSG00000053477	ENSMUST00000078486	14	Tcf4	protein_coding	Tcf4-201	
18	protein_coding	CDS	69814615	69814691	.	+	2	ENSMUSG00000053477	ENSMUST00000078486	14	Tcf4	protein_coding	Tcf4-201	ENSMUSP00000077577
18	protein_coding	exon	69817401	69817604	.	+	.	ENSMUSG00000053477	ENSMUST00000078486	15	Tcf4	protein_coding	Tcf4-201	
18	protein_coding	CDS	69817401	69817604	.	+	0	ENSMUSG00000053477	ENSMUST00000078486	15	Tcf4	protein_coding	Tcf4-201	ENSMUSP00000077577
18	protein_coding	exon	69835353	69835488	.	+	.	ENSMUSG00000053477	ENSMUST00000078486	16	Tcf4	protein_coding	Tcf4-201	
18	protein_coding	CDS	69835353	69835488	.	+	0	ENSMUSG00000053477	ENSMUST00000078486	16	Tcf4	protein_coding	Tcf4-201	ENSMUSP00000077577
18	protein_coding	exon	69837621	69837783	.	+	.	ENSMUSG00000053477	ENSMUST00000078486	17	Tcf4	protein_coding	Tcf4-201	
18	protein_coding	CDS	69837621	69837783	.	+	2	ENSMUSG00000053477	ENSMUST00000078486	17	Tcf4	protein_coding	Tcf4-201	ENSMUSP00000077577
18	protein_coding	exon	69841223	69841452	.	+	.	ENSMUSG00000053477	ENSMUST00000078486	18	Tcf4	protein_coding	Tcf4-201	
18	protein_coding	CDS	69841223	69841452	.	+	1	ENSMUSG00000053477	ENSMUST00000078486	18	Tcf4	protein_coding	Tcf4-201	ENSMUSP00000077577
18	protein_coding	exon	69842337	69842477	.	+	.	ENSMUSG00000053477	ENSMUST00000078486	19	Tcf4	protein_coding	Tcf4-201	
18	protein_coding	CDS	69842337	69842470	.	+	2	ENSMUSG00000053477	ENSMUST00000078486	19	Tcf4	protein_coding	Tcf4-201	ENSMUSP00000077577
18	protein_coding	stop_codon	69842471	69842473	.	+	0	ENSMUSG00000053477	ENSMUST00000078486	19	Tcf4	protein_coding	Tcf4-201	
18	protein_coding	exon	69842731	69847621	.	+	.	ENSMUSG00000053477	ENSMUST00000078486	20	Tcf4	protein_coding	Tcf4-201	
18	protein_coding	exon	69505425	69505593	.	+	.	ENSMUSG00000053477	ENSMUST00000114982	1	Tcf4	protein_coding	Tcf4-002	
18	protein_coding	exon	69506933	69507024	.	+	.	ENSMUSG00000053477	ENSMUST00000114982	2	Tcf4	protein_coding	Tcf4-002	
18	protein_coding	CDS	69506953	69507024	.	+	0	ENSMUSG00000053477	ENSMUST00000114982	2	Tcf4	protein_coding	Tcf4-002	ENSMUSP00000110633
18	protein_coding	start_codon	69506953	69506955	.	+	0	ENSMUSG00000053477	ENSMUST00000114982	2	Tcf4	protein_coding	Tcf4-002	
18	protein_coding	exon	69508726	69508798	.	+	.	ENSMUSG00000053477	ENSMUST00000114982	3	Tcf4	protein_coding	Tcf4-002	
18	protein_coding	CDS	69508726	69508798	.	+	0	ENSMUSG00000053477	ENSMUST00000114982	3	Tcf4	protein_coding	Tcf4-002	ENSMUSP00000110633
18	protein_coding	exon	69621516	69621577	.	+	.	ENSMUSG00000053477	ENSMUST00000114982	4	Tcf4	protein_coding	Tcf4-002	
18	protein_coding	CDS	69621516	69621577	.	+	2	ENSMUSG00000053477	ENSMUST00000114982	4	Tcf4	protein_coding	Tcf4-002	ENSMUSP00000110633
18	protein_coding	exon	69625005	69625101	.	+	.	ENSMUSG00000053477	ENSMUST00000114982	5	Tcf4	protein_coding	Tcf4-002	
18	protein_coding	CDS	69625005	69625101	.	+	0	ENSMUSG00000053477	ENSMUST00000114982	5	Tcf4	protein_coding	Tcf4-002	ENSMUSP00000110633
18	protein_coding	exon	69679619	69679680	.	+	.	ENSMUSG00000053477	ENSMUST00000114982	6	Tcf4	protein_coding	Tcf4-002	
18	protein_coding	CDS	69679619	69679680	.	+	2	ENSMUSG00000053477	ENSMUST00000114982	6	Tcf4	protein_coding	Tcf4-002	ENSMUSP00000110633
18	protein_coding	exon	69723688	69723817	.	+	.	ENSMUSG00000053477	ENSMUST00000114982	7	Tcf4	protein_coding	Tcf4-002	
18	protein_coding	CDS	69723688	69723817	.	+	0	ENSMUSG00000053477	ENSMUST00000114982	7	Tcf4	protein_coding	Tcf4-002	ENSMUSP00000110633
18	protein_coding	exon	69724289	69724338	.	+	.	ENSMUSG00000053477	ENSMUST00000114982	8	Tcf4	protein_coding	Tcf4-002	
18	protein_coding	CDS	69724289	69724338	.	+	2	ENSMUSG00000053477	ENSMUST00000114982	8	Tcf4	protein_coding	Tcf4-002	ENSMUSP00000110633
18	protein_coding	exon	69793231	69793336	.	+	.	ENSMUSG00000053477	ENSMUST00000114982	9	Tcf4	protein_coding	Tcf4-002	
18	protein_coding	CDS	69793231	69793336	.	+	0	ENSMUSG00000053477	ENSMUST00000114982	9	Tcf4	protein_coding	Tcf4-002	ENSMUSP00000110633
18	protein_coding	exon	69796485	69796618	.	+	.	ENSMUSG00000053477	ENSMUST00000114982	10	Tcf4	protein_coding	Tcf4-002	
18	protein_coding	CDS	69796485	69796618	.	+	2	ENSMUSG00000053477	ENSMUST00000114982	10	Tcf4	protein_coding	Tcf4-002	ENSMUSP00000110633
18	protein_coding	exon	69802537	69802669	.	+	.	ENSMUSG00000053477	ENSMUST00000114982	11	Tcf4	protein_coding	Tcf4-002	
18	protein_coding	CDS	69802537	69802669	.	+	0	ENSMUSG00000053477	ENSMUST00000114982	11	Tcf4	protein_coding	Tcf4-002	ENSMUSP00000110633
18	protein_coding	exon	69810876	69810943	.	+	.	ENSMUSG00000053477	ENSMUST00000114982	12	Tcf4	protein_coding	Tcf4-002	
18	protein_coding	CDS	69810876	69810943	.	+	2	ENSMUSG00000053477	ENSMUST00000114982	12	Tcf4	protein_coding	Tcf4-002	ENSMUSP00000110633
18	protein_coding	exon	69812048	69812126	.	+	.	ENSMUSG00000053477	ENSMUST00000114982	13	Tcf4	protein_coding	Tcf4-002	
18	protein_coding	CDS	69812048	69812126	.	+	0	ENSMUSG00000053477	ENSMUST00000114982	13	Tcf4	protein_coding	Tcf4-002	ENSMUSP00000110633
18	protein_coding	exon	69814615	69814691	.	+	.	ENSMUSG00000053477	ENSMUST00000114982	14	Tcf4	protein_coding	Tcf4-002	
18	protein_coding	CDS	69814615	69814691	.	+	2	ENSMUSG00000053477	ENSMUST00000114982	14	Tcf4	protein_coding	Tcf4-002	ENSMUSP00000110633
18	protein_coding	exon	69817401	69817604	.	+	.	ENSMUSG00000053477	ENSMUST00000114982	15	Tcf4	protein_coding	Tcf4-002	
18	protein_coding	CDS	69817401	69817604	.	+	0	ENSMUSG00000053477	ENSMUST00000114982	15	Tcf4	protein_coding	Tcf4-002	ENSMUSP00000110633
18	protein_coding	exon	69835353	69835488	.	+	.	ENSMUSG00000053477	ENSMUST00000114982	16	Tcf4	protein_coding	Tcf4-002	
18	protein_coding	CDS	69835353	69835488	.	+	0	ENSMUSG00000053477	ENSMUST00000114982	16	Tcf4	protein_coding	Tcf4-002	ENSMUSP00000110633
18	protein_coding	exon	69837621	69837771	.	+	.	ENSMUSG00000053477	ENSMUST00000114982	17	Tcf4	protein_coding	Tcf4-002	
18	protein_coding	CDS	69837621	69837771	.	+	2	ENSMUSG00000053477	ENSMUST00000114982	17	Tcf4	protein_coding	Tcf4-002	ENSMUSP00000110633
18	protein_coding	exon	69841223	69841452	.	+	.	ENSMUSG00000053477	ENSMUST00000114982	18	Tcf4	protein_coding	Tcf4-002	
18	protein_coding	CDS	69841223	69841452	.	+	1	ENSMUSG00000053477	ENSMUST00000114982	18	Tcf4	protein_coding	Tcf4-002	ENSMUSP00000110633
18	protein_coding	exon	69842337	69842477	.	+	.	ENSMUSG00000053477	ENSMUST00000114982	19	Tcf4	protein_coding	Tcf4-002	
18	protein_coding	CDS	69842337	69842470	.	+	2	ENSMUSG00000053477	ENSMUST00000114982	19	Tcf4	protein_coding	Tcf4-002	ENSMUSP00000110633
18	protein_coding	stop_codon	69842471	69842473	.	+	0	ENSMUSG00000053477	ENSMUST00000114982	19	Tcf4	protein_coding	Tcf4-002	
18	protein_coding	exon	69842731	69844180	.	+	.	ENSMUSG00000053477	ENSMUST00000114982	20	Tcf4	protein_coding	Tcf4-002	
18	processed_transcript	exon	69505425	69505593	.	+	.	ENSMUSG00000053477	ENSMUST00000155695	1	Tcf4	protein_coding	Tcf4-006	
18	processed_transcript	exon	69506933	69507024	.	+	.	ENSMUSG00000053477	ENSMUST00000155695	2	Tcf4	protein_coding	Tcf4-006	
18	processed_transcript	exon	69508726	69508798	.	+	.	ENSMUSG00000053477	ENSMUST00000155695	3	Tcf4	protein_coding	Tcf4-006	
18	processed_transcript	exon	69621516	69621577	.	+	.	ENSMUSG00000053477	ENSMUST00000155695	4	Tcf4	protein_coding	Tcf4-006	
18	processed_transcript	exon	69625005	69625101	.	+	.	ENSMUSG00000053477	ENSMUST00000155695	5	Tcf4	protein_coding	Tcf4-006	
18	processed_transcript	exon	69647202	69647504	.	+	.	ENSMUSG00000053477	ENSMUST00000155695	6	Tcf4	protein_coding	Tcf4-006	
18	protein_coding	exon	69505857	69506019	.	+	.	ENSMUSG00000053477	ENSMUST00000114980	1	Tcf4	protein_coding	Tcf4-004	
18	protein_coding	exon	69506933	69507024	.	+	.	ENSMUSG00000053477	ENSMUST00000114980	2	Tcf4	protein_coding	Tcf4-004	
18	protein_coding	CDS	69506953	69507024	.	+	0	ENSMUSG00000053477	ENSMUST00000114980	2	Tcf4	protein_coding	Tcf4-004	ENSMUSP00000110631
18	protein_coding	start_codon	69506953	69506955	.	+	0	ENSMUSG00000053477	ENSMUST00000114980	2	Tcf4	protein_coding	Tcf4-004	
18	protein_coding	exon	69508726	69508798	.	+	.	ENSMUSG00000053477	ENSMUST00000114980	3	Tcf4	protein_coding	Tcf4-004	
18	protein_coding	CDS	69508726	69508798	.	+	0	ENSMUSG00000053477	ENSMUST00000114980	3	Tcf4	protein_coding	Tcf4-004	ENSMUSP00000110631
18	protein_coding	exon	69621516	69621577	.	+	.	ENSMUSG00000053477	ENSMUST00000114980	4	Tcf4	protein_coding	Tcf4-004	
18	protein_coding	CDS	69621516	69621577	.	+	2	ENSMUSG00000053477	ENSMUST00000114980	4	Tcf4	protein_coding	Tcf4-004	ENSMUSP00000110631
18	protein_coding	exon	69625005	69625101	.	+	.	ENSMUSG00000053477	ENSMUST00000114980	5	Tcf4	protein_coding	Tcf4-004	
18	protein_coding	CDS	69625005	69625101	.	+	0	ENSMUSG00000053477	ENSMUST00000114980	5	Tcf4	protein_coding	Tcf4-004	ENSMUSP00000110631
18	protein_coding	exon	69679619	69679680	.	+	.	ENSMUSG00000053477	ENSMUST00000114980	6	Tcf4	protein_coding	Tcf4-004	
18	protein_coding	CDS	69679619	69679680	.	+	2	ENSMUSG00000053477	ENSMUST00000114980	6	Tcf4	protein_coding	Tcf4-004	ENSMUSP00000110631
18	protein_coding	exon	69723688	69723817	.	+	.	ENSMUSG00000053477	ENSMUST00000114980	7	Tcf4	protein_coding	Tcf4-004	
18	protein_coding	CDS	69723688	69723817	.	+	0	ENSMUSG00000053477	ENSMUST00000114980	7	Tcf4	protein_coding	Tcf4-004	ENSMUSP00000110631
18	protein_coding	exon	69724289	69724338	.	+	.	ENSMUSG00000053477	ENSMUST00000114980	8	Tcf4	protein_coding	Tcf4-004	
18	protein_coding	CDS	69724289	69724338	.	+	2	ENSMUSG00000053477	ENSMUST00000114980	8	Tcf4	protein_coding	Tcf4-004	ENSMUSP00000110631
18	protein_coding	exon	69793231	69793336	.	+	.	ENSMUSG00000053477	ENSMUST00000114980	9	Tcf4	protein_coding	Tcf4-004	
18	protein_coding	CDS	69793231	69793336	.	+	0	ENSMUSG00000053477	ENSMUST00000114980	9	Tcf4	protein_coding	Tcf4-004	ENSMUSP00000110631
18	protein_coding	exon	69796485	69796618	.	+	.	ENSMUSG00000053477	ENSMUST00000114980	10	Tcf4	protein_coding	Tcf4-004	
18	protein_coding	CDS	69796485	69796618	.	+	2	ENSMUSG00000053477	ENSMUST00000114980	10	Tcf4	protein_coding	Tcf4-004	ENSMUSP00000110631
18	protein_coding	exon	69802537	69802669	.	+	.	ENSMUSG00000053477	ENSMUST00000114980	11	Tcf4	protein_coding	Tcf4-004	
18	protein_coding	CDS	69802537	69802669	.	+	0	ENSMUSG00000053477	ENSMUST00000114980	11	Tcf4	protein_coding	Tcf4-004	ENSMUSP00000110631
18	protein_coding	exon	69810876	69810943	.	+	.	ENSMUSG00000053477	ENSMUST00000114980	12	Tcf4	protein_coding	Tcf4-004	
18	protein_coding	CDS	69810876	69810943	.	+	2	ENSMUSG00000053477	ENSMUST00000114980	12	Tcf4	protein_coding	Tcf4-004	ENSMUSP00000110631
18	protein_coding	exon	69812048	69812126	.	+	.	ENSMUSG00000053477	ENSMUST00000114980	13	Tcf4	protein_coding	Tcf4-004	
18	protein_coding	CDS	69812048	69812126	.	+	0	ENSMUSG00000053477	ENSMUST00000114980	13	Tcf4	protein_coding	Tcf4-004	ENSMUSP00000110631
18	protein_coding	exon	69814615	69814691	.	+	.	ENSMUSG00000053477	ENSMUST00000114980	14	Tcf4	protein_coding	Tcf4-004	
18	protein_coding	CDS	69814615	69814691	.	+	2	ENSMUSG00000053477	ENSMUST00000114980	14	Tcf4	protein_coding	Tcf4-004	ENSMUSP00000110631
18	protein_coding	exon	69817401	69817604	.	+	.	ENSMUSG00000053477	ENSMUST00000114980	15	Tcf4	protein_coding	Tcf4-004	
18	protein_coding	CDS	69817401	69817604	.	+	0	ENSMUSG00000053477	ENSMUST00000114980	15	Tcf4	protein_coding	Tcf4-004	ENSMUSP00000110631
18	protein_coding	exon	69835353	69835488	.	+	.	ENSMUSG00000053477	ENSMUST00000114980	16	Tcf4	protein_coding	Tcf4-004	
18	protein_coding	CDS	69835353	69835488	.	+	0	ENSMUSG00000053477	ENSMUST00000114980	16	Tcf4	protein_coding	Tcf4-004	ENSMUSP00000110631
18	protein_coding	exon	69837621	69837771	.	+	.	ENSMUSG00000053477	ENSMUST00000114980	17	Tcf4	protein_coding	Tcf4-004	
18	protein_coding	CDS	69837621	69837771	.	+	2	ENSMUSG00000053477	ENSMUST00000114980	17	Tcf4	protein_coding	Tcf4-004	ENSMUSP00000110631
18	protein_coding	exon	69841223	69841452	.	+	.	ENSMUSG00000053477	ENSMUST00000114980	18	Tcf4	protein_coding	Tcf4-004	
18	protein_coding	CDS	69841223	69841452	.	+	1	ENSMUSG00000053477	ENSMUST00000114980	18	Tcf4	protein_coding	Tcf4-004	ENSMUSP00000110631
18	protein_coding	exon	69842337	69842477	.	+	.	ENSMUSG00000053477	ENSMUST00000114980	19	Tcf4	protein_coding	Tcf4-004	
18	protein_coding	CDS	69842337	69842470	.	+	2	ENSMUSG00000053477	ENSMUST00000114980	19	Tcf4	protein_coding	Tcf4-004	ENSMUSP00000110631
18	protein_coding	stop_codon	69842471	69842473	.	+	0	ENSMUSG00000053477	ENSMUST00000114980	19	Tcf4	protein_coding	Tcf4-004	
18	protein_coding	exon	69842731	69842902	.	+	.	ENSMUSG00000053477	ENSMUST00000114980	20	Tcf4	protein_coding	Tcf4-004	
18	processed_transcript	exon	69681192	69681340	.	+	.	ENSMUSG00000053477	ENSMUST00000125154	1	Tcf4	protein_coding	Tcf4-009	
18	processed_transcript	exon	69723688	69723817	.	+	.	ENSMUSG00000053477	ENSMUST00000125154	2	Tcf4	protein_coding	Tcf4-009	
18	processed_transcript	exon	69724289	69724341	.	+	.	ENSMUSG00000053477	ENSMUST00000125154	3	Tcf4	protein_coding	Tcf4-009	
18	processed_transcript	exon	69681447	69681635	.	+	.	ENSMUSG00000053477	ENSMUST00000126946	1	Tcf4	protein_coding	Tcf4-010	
18	processed_transcript	exon	69723688	69723817	.	+	.	ENSMUSG00000053477	ENSMUST00000126946	2	Tcf4	protein_coding	Tcf4-010	
18	processed_transcript	exon	69724289	69724338	.	+	.	ENSMUSG00000053477	ENSMUST00000126946	3	Tcf4	protein_coding	Tcf4-010	
18	processed_transcript	exon	69793231	69793308	.	+	.	ENSMUSG00000053477	ENSMUST00000126946	4	Tcf4	protein_coding	Tcf4-010	
18	processed_transcript	exon	69722989	69723019	.	+	.	ENSMUSG00000053477	ENSMUST00000136151	1	Tcf4	protein_coding	Tcf4-011	
18	processed_transcript	exon	69723691	69723817	.	+	.	ENSMUSG00000053477	ENSMUST00000136151	2	Tcf4	protein_coding	Tcf4-011	
18	processed_transcript	exon	69724289	69724340	.	+	.	ENSMUSG00000053477	ENSMUST00000136151	3	Tcf4	protein_coding	Tcf4-011	
18	processed_transcript	exon	69793231	69793336	.	+	.	ENSMUSG00000053477	ENSMUST00000136151	4	Tcf4	protein_coding	Tcf4-011	
18	processed_transcript	exon	69796485	69796618	.	+	.	ENSMUSG00000053477	ENSMUST00000136151	5	Tcf4	protein_coding	Tcf4-011	
